time,Trabajo grupal
Tue 01:45:00,199.1245655245198
Tue 01:50:00,199.1245655245198
Tue 01:55:00,199.1245655245198
Tue 02:00:00,199.1245655245198
Tue 02:05:00,199.1245655245198
Tue 02:10:00,207.22456516640193
Tue 02:15:00,200.95042539333818
Tue 02:20:00,200.95042539333818
Tue 02:25:00,200.95042539333818
Tue 02:30:00,213.0045619986135
Tue 02:35:00,213.0045619986135
Tue 02:40:00,213.0045619986135
Tue 02:45:00,213.0045619986135
Tue 02:50:00,213.0045619986135
Tue 02:55:00,213.0045619986135
Tue 03:00:00,213.0045619986135
Tue 03:05:00,226.8504660135288
Tue 03:10:00,226.8504660135288
Tue 03:15:00,226.8504660135288
Tue 03:20:00,226.8504660135288
Tue 03:25:00,226.8504660135288
Tue 03:30:00,226.8504660135288
Tue 03:35:00,214.56143226097268
Tue 03:40:00,214.56143226097268
Tue 03:45:00,214.56143226097268
Tue 03:50:00,214.56143226097268
Tue 03:55:00,214.56143226097268
Tue 04:00:00,214.56143226097268
Tue 04:05:00,201.34090652172503
Tue 04:10:00,193.82446518359868
Tue 04:15:00,193.82446518359868
Tue 04:20:00,193.82446518359868
Tue 04:25:00,204.44374979526742
Tue 04:30:00,204.44374979526742
Tue 04:35:00,204.44374979526742
Tue 04:40:00,204.44374979526742
Tue 04:45:00,204.44374979526742
Tue 04:50:00,214.14909392335792
Tue 04:55:00,214.14909392335792
Tue 05:00:00,214.14909392335792
Tue 05:05:00,202.9812364556325
Tue 05:10:00,202.9812364556325
Tue 05:15:00,202.9812364556325
Tue 05:20:00,202.9812364556325
Tue 05:25:00,202.9812364556325
Tue 05:30:00,202.9812364556325
Tue 05:35:00,202.9812364556325
Tue 05:40:00,202.9812364556325
Tue 05:45:00,202.9812364556325
Tue 05:50:00,202.9812364556325
Tue 05:55:00,202.9812364556325
Tue 06:00:00,184.66858585892766
Tue 06:05:00,184.66858585892766
Tue 06:10:00,184.66858585892766
Tue 06:15:00,171.8384502149461
Tue 06:20:00,171.8384502149461
Tue 06:25:00,171.8384502149461
Tue 06:30:00,171.8384502149461
Tue 06:35:00,171.8384502149461
Tue 06:40:00,171.8384502149461
Tue 06:45:00,171.8384502149461
Tue 06:50:00,171.8384502149461
Tue 06:55:00,171.8384502149461
Tue 07:00:00,162.38124499762216
Tue 07:05:00,162.38124499762216
Tue 07:10:00,162.38124499762216
Tue 07:15:00,171.62090098240068
Tue 07:20:00,171.62090098240068
Tue 07:25:00,171.62090098240068
Tue 07:30:00,171.62090098240068
Tue 07:35:00,163.60532778139546
Tue 07:40:00,163.60532778139546
Tue 07:45:00,163.60532778139546
Tue 07:50:00,163.60532778139546
Tue 07:55:00,163.60532778139546
Tue 08:00:00,163.60532778139546
Tue 08:05:00,153.9033864567021
Tue 08:10:00,142.75146821863527
Tue 08:15:00,142.75146821863527
Tue 08:20:00,142.75146821863527
Tue 08:25:00,142.75146821863527
Tue 08:30:00,142.75146821863527
Tue 08:35:00,142.75146821863527
Tue 08:40:00,132.4106568822344
Tue 08:45:00,132.4106568822344
Tue 08:50:00,123.6156514524474
Tue 08:55:00,114.60261570572018
Tue 09:00:00,114.60261570572018
