t_stamp,Ruta: San Jose- Desamparados,Ruta: San Jose- Alajuela,Ruta: Uruca-Pavas-Escazu,Ruta: San Jose-Carpio-Uruca,Consumo total (kW)
Thu 12:30:00,80.0,720.0,44.737977133585694,38.884904205870704,883.6228813394564
Thu 12:35:00,80.0,800.0,44.737977133585694,38.884904205870704,963.6228813394564
Thu 12:40:00,80.0,560.0,44.737977133585694,38.884904205870704,723.6228813394564
Thu 12:45:00,80.0,560.0,43.61833404450813,38.884904205870704,722.5032382503789
Thu 12:50:00,145.16187778931462,560.0,43.61833404450813,38.884904205870704,787.6651160396934
Thu 12:55:00,145.16187778931462,560.0,43.61833404450813,38.884904205870704,787.6651160396934
Thu 13:00:00,145.16187778931462,640.0,43.61833404450813,38.884904205870704,867.6651160396934
Thu 13:05:00,145.16187778931462,640.0,43.61833404450813,38.884904205870704,867.6651160396934
Thu 13:10:00,145.16187778931462,720.0,43.61833404450813,38.884904205870704,947.6651160396934
Thu 13:15:00,145.16187778931462,800.0,43.61833404450813,20.54070318664745,1009.3209150204702
Thu 13:20:00,145.16187778931462,800.0,43.61833404450813,20.54070318664745,1009.3209150204702
Thu 13:25:00,145.16187778931462,800.0,38.43626825464384,20.54070318664745,1004.138849230606
Thu 13:30:00,145.16187778931462,960.0,29.72493471709449,9.928692109804294,1144.8155046162135
Thu 13:35:00,225.16187778931464,1040.0,27.06361384584945,9.928692109804294,1302.1541837449683
Thu 13:40:00,225.16187778931464,1120.0,27.06361384584945,9.928692109804294,1382.1541837449683
Thu 13:45:00,225.16187778931464,1040.0,27.06361384584945,9.928692109804294,1302.1541837449683
Thu 13:50:00,225.16187778931464,1120.0,27.06361384584945,9.928692109804294,1382.1541837449683
Thu 13:55:00,225.16187778931464,1120.0,27.06361384584945,9.928692109804294,1382.1541837449683
Thu 14:00:00,225.16187778931464,1200.0,27.06361384584945,9.928692109804294,1462.1541837449683
Thu 14:05:00,225.16187778931464,1120.0,27.06361384584945,9.928692109804294,1382.1541837449683
Thu 14:10:00,225.16187778931464,1120.0,27.06361384584945,9.928692109804294,1382.1541837449683
Thu 14:15:00,225.16187778931464,1200.0,27.06361384584945,9.928692109804294,1462.1541837449683
Thu 14:20:00,225.16187778931464,1200.0,27.06361384584945,9.928692109804294,1462.1541837449683
Thu 14:25:00,225.16187778931464,1280.0,27.06361384584945,9.928692109804294,1542.1541837449683
Thu 14:30:00,145.16187778931462,1280.0,27.06361384584945,9.928692109804294,1462.1541837449683
Thu 14:35:00,145.16187778931462,1200.0,27.06361384584945,9.928692109804294,1382.1541837449683
Thu 14:40:00,145.16187778931462,1200.0,27.06361384584945,9.928692109804294,1382.1541837449683
Thu 14:45:00,145.16187778931462,1360.0,27.06361384584945,9.928692109804294,1542.1541837449683
Thu 14:50:00,145.16187778931462,1520.0,27.06361384584945,9.928692109804294,1702.1541837449683
Thu 14:55:00,80.0,1658.7288431198842,27.06361384584945,9.928692109804294,1775.721149075538
Thu 15:00:00,80.0,1818.728843119884,27.06361384584945,9.928692109804294,1935.7211490755378
Thu 15:05:00,160.0,1738.7288431198842,27.06361384584945,9.928692109804294,1935.721149075538
Thu 15:10:00,160.0,1658.7288431198842,27.06361384584945,9.928692109804294,1855.721149075538
Thu 15:15:00,222.04216831398716,1578.7288431198842,27.06361384584945,9.928692109804294,1837.7633173895251
Thu 15:20:00,302.04216831398713,1498.7288431198842,27.06361384584945,9.928692109804294,1837.7633173895251
Thu 15:25:00,302.04216831398713,1658.7288431198842,27.06361384584945,9.928692109804294,1997.7633173895251
Thu 15:30:00,302.04216831398713,1738.7288431198842,19.80566208647521,9.928692109804294,2070.505365630151
Thu 15:35:00,382.04216831398713,1578.7288431198842,19.80566208647521,9.928692109804294,1990.505365630151
Thu 15:40:00,302.04216831398713,1498.728843119884,19.80566208647521,9.928692109804294,1830.5053656301507
Thu 15:45:00,302.04216831398713,1578.728843119884,19.80566208647521,9.928692109804294,1910.5053656301507
Thu 15:50:00,382.04216831398713,1578.728843119884,19.80566208647521,9.928692109804294,1990.5053656301507
Thu 15:55:00,382.04216831398713,1658.728843119884,19.80566208647521,9.928692109804294,2070.5053656301507
Thu 16:00:00,382.04216831398713,1738.728843119884,19.80566208647521,21.811034741605805,2162.3877082619524
Thu 16:05:00,382.04216831398713,1658.728843119884,19.80566208647521,21.811034741605805,2082.3877082619524
Thu 16:10:00,382.04216831398713,1738.728843119884,9.197028859692004,21.811034741605805,2151.779075035169
Thu 16:15:00,462.04216831398713,1898.728843119884,9.197028859692004,21.811034741605805,2391.779075035169
Thu 16:20:00,462.04216831398713,1898.728843119884,9.197028859692004,21.811034741605805,2391.779075035169
Thu 16:25:00,462.04216831398713,1978.728843119884,9.197028859692004,21.811034741605805,2471.779075035169
Thu 16:30:00,462.04216831398713,1978.728843119884,9.197028859692004,21.811034741605805,2471.779075035169
Thu 16:35:00,462.04216831398713,2058.728843119884,9.197028859692004,21.811034741605805,2551.779075035169
Thu 16:40:00,462.04216831398713,2218.728843119884,9.197028859692004,21.811034741605805,2711.779075035169
Thu 16:45:00,518.9005803241018,2218.728843119884,9.197028859692004,21.811034741605805,2768.6374870452837
Thu 16:50:00,518.9005803241018,2138.728843119884,9.197028859692004,21.811034741605805,2688.6374870452837
Thu 16:55:00,518.9005803241018,2058.728843119884,9.197028859692004,32.603238208229634,2619.4296905119077
Thu 17:00:00,518.9005803241018,1920.0,9.197028859692004,32.603238208229634,2480.7008473920237
Thu 17:05:00,518.9005803241018,1920.0,9.197028859692004,32.603238208229634,2480.7008473920237
Thu 17:10:00,438.9005803241018,1920.0,9.197028859692004,32.603238208229634,2400.7008473920237
Thu 17:15:00,438.9005803241018,2000.0,9.197028859692004,46.90143041112475,2494.999039594919
Thu 17:20:00,376.85841201011465,2080.0,9.197028859692004,46.90143041112475,2512.9568712809314
Thu 17:25:00,296.85841201011465,2320.0,9.197028859692004,46.90143041112475,2672.9568712809314
Thu 17:30:00,376.85841201011465,2160.0,9.197028859692004,46.90143041112475,2592.9568712809314
Thu 17:35:00,376.85841201011465,2160.0,9.197028859692004,53.61496196007338,2599.67040282988
Thu 17:40:00,376.85841201011465,2240.0,9.197028859692004,53.61496196007338,2679.67040282988
Thu 17:45:00,376.85841201011465,2240.0,9.197028859692004,53.61496196007338,2679.67040282988
Thu 17:50:00,456.85841201011465,2240.0,9.197028859692004,53.61496196007338,2759.67040282988
Thu 17:55:00,456.85841201011465,2240.0,21.14897031501102,53.61496196007338,2771.622344285199
Thu 18:00:00,456.85841201011465,2240.0,21.14897031501102,53.61496196007338,2771.622344285199
Thu 18:05:00,456.85841201011465,2240.0,21.14897031501102,53.61496196007338,2771.622344285199
Thu 18:10:00,536.8584120101146,2320.0,21.14897031501102,53.61496196007338,2931.622344285199
Thu 18:15:00,601.476214860593,2305.7138548921253,17.32304483184437,53.61496196007338,2978.1280765446363
Thu 18:20:00,601.476214860593,2305.7138548921253,17.32304483184437,53.61496196007338,2978.1280765446363
Thu 18:25:00,681.476214860593,2305.7138548921253,17.32304483184437,53.61496196007338,3058.1280765446363
Thu 18:30:00,681.476214860593,2305.7138548921257,17.32304483184437,53.61496196007338,3058.1280765446368
Thu 18:35:00,761.476214860593,2225.7138548921257,17.32304483184437,53.61496196007338,3058.1280765446368
Thu 18:40:00,815.1893706291712,2225.7138548921257,22.44078519528511,53.61496196007338,3116.9589726766553
Thu 18:45:00,815.1893706291712,2065.7138548921257,22.44078519528511,53.61496196007338,2956.9589726766553
Thu 18:50:00,758.3309586190564,1985.7138548921253,28.0190540910934,53.61496196007338,2825.6788295623487
Thu 18:55:00,816.1979212900192,1971.676178376656,28.0190540910934,53.61496196007338,2869.508115717842
Thu 19:00:00,816.1979212900192,1891.676178376656,28.0190540910934,53.61496196007338,2789.508115717842
Thu 19:05:00,816.1979212900192,1891.676178376656,28.0190540910934,53.61496196007338,2789.508115717842
Thu 19:10:00,959.3286547641228,1891.676178376656,28.0190540910934,68.13001366023707,2947.1539008921095
Thu 19:15:00,959.3286547641228,2051.676178376656,28.0190540910934,68.13001366023707,3107.1539008921095
Thu 19:20:00,959.3286547641228,1971.676178376656,28.0190540910934,68.13001366023707,3027.1539008921095
Thu 19:25:00,959.3286547641228,1891.676178376656,39.05826491104228,68.13001366023707,2958.1931117120585
Thu 19:30:00,1241.276158571914,1868.5384400568105,45.14667627870512,68.13001366023707,3223.0912885676667
Thu 19:35:00,1161.2761585719145,1868.5384400568105,45.14667627870512,68.13001366023707,3143.091288567667
Thu 19:40:00,1220.465617004903,1868.5384400568105,45.14667627870512,58.201321550432766,3192.352054890851
Thu 19:45:00,1140.4656170049027,1868.5384400568105,45.14667627870512,58.201321550432766,3112.352054890851
Thu 19:50:00,1300.4656170049027,1868.5384400568105,45.14667627870512,58.201321550432766,3272.352054890851
Thu 19:55:00,1380.465617004903,1868.5384400568107,45.14667627870512,58.201321550432766,3352.3520548908514
Thu 20:00:00,1300.465617004903,1948.5384400568107,45.14667627870512,58.201321550432766,3352.3520548908514
Thu 20:05:00,1620.465617004903,1948.5384400568107,45.14667627870512,58.201321550432766,3672.3520548908514
Thu 20:10:00,1780.465617004903,1948.5384400568107,45.14667627870512,58.201321550432766,3832.3520548908514
Thu 20:15:00,1700.465617004903,1868.5384400568107,45.14667627870512,78.14985470369939,3692.300588044118
Thu 20:20:00,1766.9684741264311,1802.8245851646848,45.14667627870512,78.14985470369939,3693.08959027352
Thu 20:25:00,1766.9684741264311,1722.8245851646852,45.14667627870512,88.7796126683623,3623.7193482381836
Thu 20:30:00,1686.9684741264311,1788.3447068258463,45.14667627870512,104.26519517350047,3624.725052404483
Thu 20:35:00,1766.9684741264311,1708.3447068258463,45.14667627870512,104.26519517350047,3624.725052404483
Thu 20:40:00,1766.9684741264311,1788.3447068258463,45.14667627870512,117.4214853738698,3717.881342604852
Thu 20:45:00,1953.255318357853,1708.3447068258463,45.14667627870512,117.4214853738698,3824.168186836274
Thu 20:50:00,1953.255318357853,1708.3447068258463,45.14667627870512,117.4214853738698,3824.168186836274
Thu 20:55:00,2033.255318357853,1868.3447068258463,45.14667627870512,117.4214853738698,4064.168186836274
Thu 21:00:00,2135.3883556868905,1882.3823833413164,45.14667627870512,117.4214853738698,4180.338900680782
Thu 21:05:00,2270.39183509622,1882.3823833413164,45.14667627870512,117.4214853738698,4315.342380090111
Thu 21:10:00,2350.39183509622,1882.3823833413164,45.14667627870512,117.4214853738698,4395.342380090111
Thu 21:15:00,2349.519584024048,1722.3823833413164,45.14667627870512,117.4214853738698,4234.470129017939
Thu 21:20:00,2349.519584024048,1642.3823833413164,45.14667627870512,117.4214853738698,4154.470129017939
Thu 21:25:00,2429.519584024048,1642.3823833413164,45.14667627870512,124.1879874070778,4241.236631051147
Thu 21:30:00,2485.7634199983304,1722.3823833413164,45.14667627870512,124.1879874070778,4377.48046702543
Thu 21:35:00,2203.815916190539,1505.5201216611613,58.02552194580591,134.3944902055699,3901.7560500030763
Thu 21:40:00,2203.815916190539,1585.5201216611613,58.02552194580591,134.3944902055699,3981.7560500030763
Thu 21:45:00,2144.6264577575503,1505.5201216611613,58.02552194580591,134.3944902055699,3842.5665915700874
Thu 21:50:00,2224.6264577575503,1425.5201216611613,58.02552194580591,134.3944902055699,3842.5665915700874
Thu 21:55:00,2064.6264577575503,1425.5201216611613,63.94789260490154,143.55733068748322,3697.651802711096
Thu 22:00:00,2064.6264577575503,1425.5201216611613,62.137349779348376,143.55733068748322,3695.841259885543
Thu 22:05:00,2364.883169138291,1425.5201216611613,62.137349779348376,143.55733068748322,3996.097971266284
Thu 22:10:00,2106.1127610500007,1345.5201216611613,62.137349779348376,143.55733068748322,3657.3275631779934
Thu 22:15:00,2112.692281612841,1345.5201216611613,62.137349779348376,143.55733068748322,3663.9070837408335
Thu 22:20:00,2272.692281612841,1345.5201216611613,62.137349779348376,143.55733068748322,3823.9070837408335
Thu 22:25:00,2141.571621640834,1265.5201216611613,67.778697982128,143.55733068748322,3618.4277719716065
Thu 22:30:00,2141.571621640834,1265.5201216611613,77.59801308353396,143.55733068748322,3628.2470870730126
Thu 22:35:00,2381.571621640834,1200.0,77.59801308353396,143.55733068748322,3802.7269654118513
Thu 22:40:00,2381.571621640834,1200.0,77.59801308353396,143.55733068748322,3802.7269654118513
Thu 22:45:00,2381.571621640834,1120.0,87.23175752918542,143.55733068748322,3732.3607098575026
Thu 22:50:00,2286.662829537156,1120.0,87.23175752918542,143.55733068748322,3637.4519177538245
Thu 22:55:00,2508.6298895226782,1120.0,87.23175752918542,143.55733068748322,3859.4189777393467
Thu 23:00:00,2748.6298895226782,1040.0,87.23175752918542,143.55733068748322,4019.4189777393467
Thu 23:05:00,2668.629889522678,960.0,87.23175752918542,143.55733068748322,3859.4189777393462
Thu 23:10:00,2915.856087369041,960.0,87.23175752918542,143.55733068748322,4106.645175585709
Thu 23:15:00,3175.676318763216,960.0,96.8228036216018,143.55733068748322,4376.0564530723
Thu 23:20:00,3193.417836361285,960.0,96.8228036216018,143.55733068748322,4393.797970670369
Thu 23:25:00,3273.417836361285,880.0,96.8228036216018,143.55733068748322,4393.797970670369
Thu 23:30:00,3273.417836361285,880.0,96.8228036216018,154.8736082320539,4405.11424821494
Thu 23:35:00,3217.174000387002,800.0,96.8228036216018,163.82968197803987,4277.826485986643
Thu 23:40:00,3346.7697586444515,800.0,96.8228036216018,177.5976662110193,4421.190228477072
Thu 23:45:00,3426.7697586444515,720.0,96.8228036216018,177.5976662110193,4421.190228477072
Thu 23:50:00,3586.7697586444515,720.0,96.8228036216018,188.602380186782,4592.194942452835
Thu 23:55:00,3586.7697586444515,800.0,96.8228036216018,188.602380186782,4672.194942452835
Fri 00:00:00,3586.7697586444515,800.0,96.8228036216018,200.6270008656365,4684.219563131689
Fri 00:05:00,3488.611324456838,640.0,96.8228036216018,200.6270008656365,4426.061128944076
Fri 00:10:00,3268.354613076097,560.0,96.8228036216018,200.6270008656365,4125.804417563335
Fri 00:15:00,3207.125021164388,544.2375379226589,104.86843504576817,200.6270008656365,4056.857994998452
Fri 00:20:00,3200.5455006015472,529.6915389522278,104.86843504576817,200.6270008656365,4035.73247546518
Fri 00:25:00,3120.5455006015472,449.6915389522278,104.86843504576817,200.6270008656365,3875.73247546518
Fri 00:30:00,3200.5455006015472,449.6915389522278,104.86843504576817,200.6270008656365,3955.73247546518
Fri 00:35:00,3263.8890826031,369.6915389522278,104.86843504576817,200.6270008656365,3939.076057466733
Fri 00:40:00,3263.8890826031,369.6915389522278,112.52880738217448,200.6270008656365,3946.736429803139
Fri 00:45:00,3263.8890826030997,369.6915389522278,112.52880738217448,214.0758404870417,3960.1852694245435
Fri 00:50:00,3183.8890826030997,449.6915389522278,119.02835663341926,214.0758404870417,3966.6848186757884
Fri 00:55:00,3118.797874706778,449.6915389522278,119.02835663341926,214.0758404870417,3901.593610779467
Fri 01:00:00,2976.830814721256,449.6915389522278,119.02835663341926,214.0758404870417,3759.6265507939447
Fri 01:05:00,2656.830814721256,369.6915389522278,119.02835663341926,214.0758404870417,3359.6265507939447
Fri 01:10:00,2736.830814721256,449.6915389522278,127.5433826071604,214.0758404870417,3528.141576767686
Fri 01:15:00,2500.619782620613,449.6915389522278,134.5693808630674,214.0758404870417,3298.9565429229497
Fri 01:20:00,2385.09341506953,449.6915389522278,134.5693808630674,214.0758404870417,3183.4301753718664
Fri 01:25:00,2385.0934150695302,449.6915389522278,134.5693808630674,214.0758404870417,3183.4301753718673
Fri 01:30:00,2385.0934150695302,449.6915389522278,134.5693808630674,214.0758404870417,3183.4301753718673
Fri 01:35:00,2385.0934150695302,449.6915389522278,134.5693808630674,214.0758404870417,3183.4301753718673
Fri 01:40:00,2385.0934150695302,449.6915389522278,134.5693808630674,214.0758404870417,3183.4301753718673
Fri 01:45:00,2255.4976568120805,449.6915389522278,134.5693808630674,214.0758404870417,3053.834417114417
Fri 01:50:00,2335.4976568120805,449.6915389522278,134.5693808630674,214.0758404870417,3133.834417114417
Fri 01:55:00,2175.4976568120805,449.6915389522278,134.5693808630674,223.76079379069972,2983.5193704180756
Fri 02:00:00,2161.156242950428,369.6915389522278,142.0641868850393,223.76079379069972,2896.6727625783947
Fri 02:05:00,2221.230402329312,449.6915389522278,142.0641868850393,211.87845115889823,3024.8645793254773
Fri 02:10:00,2399.388836516925,529.6915389522278,142.0641868850393,211.87845115889823,3283.0230135130905
Fri 02:15:00,2319.388836516925,529.6915389522278,142.0641868850393,211.87845115889823,3203.0230135130905
Fri 02:20:00,2319.388836516925,465.4540010295689,149.2679264304531,211.87845115889823,3145.989215135845
Fri 02:25:00,2239.388836516925,480.0,149.2679264304531,211.87845115889823,3080.5352141062763
Fri 02:30:00,2159.388836516925,480.0,149.2679264304531,211.87845115889823,3000.5352141062763
Fri 02:35:00,2239.388836516925,480.0,149.2679264304531,211.87845115889823,3080.5352141062763
Fri 02:40:00,2152.6968424887546,480.0,152.51912196604428,211.87845115889823,2997.094415613697
Fri 02:45:00,1960.1484395310208,400.0,152.51912196604428,211.87845115889823,2724.5460126559633
Fri 02:50:00,1960.1484395310208,400.0,152.51912196604428,211.87845115889823,2724.5460126559633
Fri 02:55:00,2040.1484395310208,320.0,152.51912196604428,223.54734090877903,2736.214902405844
Fri 03:00:00,1960.1484395310208,320.0,152.51912196604428,212.7551374421552,2645.42269893922
Fri 03:05:00,1880.1484395310208,320.0,152.51912196604428,223.80033476280687,2576.467896259872
Fri 03:10:00,2022.020663487528,320.0,152.51912196604428,223.80033476280687,2718.340120216379
Fri 03:15:00,1942.0206634875285,240.0,152.51912196604428,223.80033476280687,2558.3401202163795
Fri 03:20:00,1796.002018332478,240.0,152.51912196604428,209.50214255991176,2398.023282858434
Fri 03:25:00,1571.7081544893863,240.0,152.51912196604428,209.50214255991176,2173.7294190153425
Fri 03:30:00,1411.7081544893863,240.0,152.51912196604428,218.72736673816493,2022.9546431935955
Fri 03:35:00,1331.7081544893863,240.0,152.51912196604428,218.72736673816493,1942.9546431935955
Fri 03:40:00,1251.7081544893863,240.0,152.51912196604428,212.0138351892163,1856.241111644647
Fri 03:45:00,1331.7081544893863,240.0,152.51912196604428,212.0138351892163,1936.241111644647
Fri 03:50:00,1331.7081544893863,240.0,152.51912196604428,212.0138351892163,1936.241111644647
Fri 03:55:00,1251.7081544893863,240.0,152.51912196604428,212.0138351892163,1856.241111644647
Fri 04:00:00,1331.7081544893863,240.0,140.56718051072525,212.0138351892163,1924.2891701893277
Fri 04:05:00,1266.049568351039,240.0,140.56718051072525,212.0138351892163,1858.6305840509804
Fri 04:10:00,1205.9754089721555,160.0,140.56718051072525,212.0138351892163,1718.556424672097
Fri 04:15:00,1108.5043942618638,80.0,140.56718051072525,212.0138351892163,1541.0854099618052
Fri 04:20:00,1108.5043942618638,80.0,140.56718051072525,212.0138351892163,1541.0854099618052
Fri 04:25:00,1108.5043942618638,80.0,140.56718051072525,212.0138351892163,1541.0854099618052
Fri 04:30:00,1028.5043942618636,0.0,143.72108320529676,212.0138351892163,1384.2393126563766
Fri 04:35:00,1028.5043942618636,0.0,143.72108320529676,212.0138351892163,1384.2393126563766
Fri 04:40:00,1028.5043942618636,0.0,143.72108320529676,212.0138351892163,1384.2393126563766
Fri 04:45:00,971.852806288482,0.0,138.60334284185603,212.0138351892163,1322.4699843195544
Fri 04:50:00,924.4012092462158,0.0,138.60334284185603,212.0138351892163,1275.0183872772882
Fri 04:55:00,924.4012092462158,0.0,133.02507394604774,212.0138351892163,1269.4401183814798
Fri 05:00:00,844.4012092462158,0.0,133.02507394604774,212.0138351892163,1189.4401183814798
Fri 05:05:00,844.4012092462158,0.0,133.02507394604774,212.0138351892163,1189.4401183814798
Fri 05:10:00,924.4012092462158,0.0,133.02507394604774,212.0138351892163,1269.4401183814798
Fri 05:15:00,846.1667944567641,0.0,133.02507394604774,197.4987834890526,1176.6906518918645
Fri 05:20:00,766.1667944567641,0.0,133.02507394604774,197.4987834890526,1096.6906518918645
Fri 05:25:00,766.1667944567641,0.0,133.02507394604774,197.4987834890526,1096.6906518918645
Fri 05:30:00,766.1667944567641,0.0,121.98586312609888,197.4987834890526,1085.6514410719155
Fri 05:35:00,766.1667944567641,0.0,115.89745175843603,197.4987834890526,1079.5630297042528
Fri 05:40:00,766.1667944567641,0.0,115.89745175843603,197.4987834890526,1079.5630297042528
Fri 05:45:00,766.1667944567641,0.0,115.89745175843603,197.4987834890526,1079.5630297042528
Fri 05:50:00,686.1667944567641,0.0,115.89745175843603,197.4987834890526,999.5630297042528
Fri 05:55:00,686.1667944567641,0.0,115.89745175843603,197.4987834890526,999.5630297042528
Fri 06:00:00,686.1667944567641,0.0,115.89745175843603,197.4987834890526,999.5630297042528
Fri 06:05:00,606.1667944567641,0.0,115.89745175843603,197.4987834890526,919.5630297042528
Fri 06:10:00,606.1667944567641,0.0,115.89745175843603,197.4987834890526,919.5630297042528
Fri 06:15:00,606.1667944567641,0.0,115.89745175843603,197.4987834890526,919.5630297042528
Fri 06:20:00,543.6378091670558,0.0,115.89745175843603,177.55025033578602,837.0855112612778
Fri 06:25:00,543.6378091670558,0.0,115.89745175843603,184.98026172473976,844.5155226502316
Fri 06:30:00,543.6378091670558,0.0,115.89745175843603,174.35050376007683,833.8857646855688
Fri 06:35:00,543.6378091670558,0.0,115.89745175843603,158.86492125493865,818.4001821804304
Fri 06:40:00,543.6378091670558,0.0,115.89745175843603,158.86492125493865,818.4001821804304
Fri 06:45:00,383.6378091670558,0.0,115.89745175843603,145.7086310545693,645.2438919800611
Fri 06:50:00,383.6378091670558,0.0,115.89745175843603,145.7086310545693,645.2438919800611
Fri 06:55:00,383.6378091670558,0.0,115.89745175843603,145.7086310545693,645.2438919800611
Fri 07:00:00,303.6378091670558,0.0,115.89745175843603,145.7086310545693,565.2438919800611
Fri 07:05:00,303.6378091670558,0.0,115.89745175843603,145.7086310545693,565.2438919800611
Fri 07:10:00,303.6378091670558,0.0,115.89745175843603,145.7086310545693,565.2438919800611
Fri 07:15:00,223.63780916705585,0.0,115.89745175843603,145.7086310545693,485.24389198006116
Fri 07:20:00,160.0,0.0,115.89745175843603,145.7086310545693,421.60608281300534
Fri 07:25:00,160.0,0.0,115.89745175843603,145.7086310545693,421.60608281300534
Fri 07:30:00,160.0,0.0,115.89745175843603,138.94212902136132,414.83958077979736
Fri 07:35:00,160.0,80.0,115.89745175843603,138.94212902136132,494.83958077979736
Fri 07:40:00,160.0,80.0,103.01860609133526,128.73562622286926,471.7542323142045
Fri 07:45:00,160.0,80.0,103.01860609133526,128.73562622286926,471.7542323142045
Fri 07:50:00,160.0,80.0,114.35433660470126,128.73562622286926,483.0899628275705
Fri 07:55:00,160.0,80.0,114.35433660470126,128.73562622286926,483.0899628275705
Fri 08:00:00,160.0,80.0,108.43196594560564,119.57278574095592,468.0047516865616
Fri 08:05:00,80.0,80.0,104.87140539463344,119.57278574095592,384.44419113558934
Fri 08:10:00,80.0,80.0,104.87140539463344,119.57278574095592,384.44419113558934
Fri 08:15:00,80.0,80.0,104.87140539463344,119.57278574095592,384.44419113558934
Fri 08:20:00,80.0,80.0,104.87140539463344,119.57278574095592,384.44419113558934
Fri 08:25:00,0.0,80.0,104.87140539463344,119.57278574095592,304.44419113558934
Fri 08:30:00,0.0,80.0,99.23005719185382,119.57278574095592,298.8028429328097
Fri 08:35:00,80.0,80.0,89.41074209044787,119.57278574095592,368.98352783140376
Fri 08:40:00,80.0,80.0,89.41074209044787,119.57278574095592,368.98352783140376
Fri 08:45:00,80.0,80.0,89.41074209044787,119.57278574095592,368.98352783140376
Fri 08:50:00,80.0,160.0,79.7769976447964,119.57278574095592,439.3497833857523
Fri 08:55:00,80.0,160.0,79.7769976447964,119.57278574095592,439.3497833857523
Fri 09:00:00,140.98001530783978,160.0,79.7769976447964,119.57278574095592,500.32979869359207
Fri 09:05:00,140.98001530783978,160.0,79.7769976447964,119.57278574095592,500.32979869359207
Fri 09:10:00,140.98001530783978,240.0,79.7769976447964,119.57278574095592,580.3297986935921
Fri 09:15:00,140.98001530783978,240.0,79.7769976447964,119.57278574095592,580.3297986935921
Fri 09:20:00,140.98001530783978,240.0,70.18595155237999,119.57278574095592,570.7387526011756
Fri 09:25:00,140.98001530783978,240.0,70.18595155237999,119.57278574095592,570.7387526011756
Fri 09:30:00,140.98001530783978,240.0,70.18595155237999,119.57278574095592,570.7387526011756
Fri 09:35:00,140.98001530783978,240.0,70.18595155237999,108.25650819638528,559.422475056605
Fri 09:40:00,140.98001530783978,160.0,70.18595155237999,99.3004344503993,470.46640131061906
Fri 09:45:00,140.98001530783978,160.0,70.18595155237999,85.53245021741986,456.69841707763965
Fri 09:50:00,140.98001530783978,160.0,70.18595155237999,85.53245021741986,456.69841707763965
Fri 09:55:00,140.98001530783978,160.0,70.18595155237999,74.5277362416572,445.69370310187696
Fri 10:00:00,140.98001530783978,160.0,70.18595155237999,74.5277362416572,445.69370310187696
Fri 10:05:00,140.98001530783978,240.0,70.18595155237999,62.50311556280264,513.6690824230224
Fri 10:10:00,140.98001530783978,240.0,70.18595155237999,62.50311556280264,513.6690824230224
Fri 10:15:00,140.98001530783978,240.0,70.18595155237999,62.50311556280264,513.6690824230224
Fri 10:20:00,140.98001530783978,240.0,62.14032012821364,62.50311556280264,505.6234509988561
Fri 10:25:00,140.98001530783978,240.0,62.14032012821364,62.50311556280264,505.6234509988561
Fri 10:30:00,140.98001530783978,240.0,62.14032012821364,62.50311556280264,505.6234509988561
Fri 10:35:00,140.98001530783978,320.0,62.14032012821364,62.50311556280264,585.623450998856
Fri 10:40:00,60.98001530783976,320.0,62.14032012821364,62.50311556280264,505.6234509988561
Fri 10:45:00,60.98001530783976,320.0,54.47994779180732,62.50311556280264,497.96307866244973
Fri 10:50:00,60.98001530783976,320.0,54.47994779180732,49.05427594139744,484.5142390410445
Fri 10:55:00,60.98001530783976,320.0,47.98039854056254,49.05427594139744,478.0146897897997
Fri 11:00:00,60.98001530783976,320.0,47.98039854056254,49.05427594139744,478.0146897897997
Fri 11:05:00,0.0,320.0,47.98039854056254,49.05427594139744,417.03467448196
Fri 11:10:00,0.0,480.0,47.98039854056254,49.05427594139744,577.03467448196
Fri 11:15:00,0.0,400.0,39.465372566821394,49.05427594139744,488.51964850821884
Fri 11:20:00,0.0,400.0,32.4393743109144,49.05427594139744,481.49365025231185
Fri 11:25:00,0.0,400.0,32.4393743109144,49.05427594139744,481.49365025231185
Fri 11:30:00,0.0,400.0,32.4393743109144,49.05427594139744,481.49365025231185
Fri 11:35:00,0.0,400.0,32.4393743109144,49.05427594139744,481.49365025231185
Fri 11:40:00,0.0,400.0,32.4393743109144,49.05427594139744,481.49365025231185
Fri 11:45:00,0.0,400.0,32.4393743109144,49.05427594139744,481.49365025231185
Fri 11:50:00,0.0,461.6979846436168,32.4393743109144,49.05427594139744,543.1916348959287
Fri 11:55:00,0.0,701.6979846436168,32.4393743109144,49.05427594139744,783.1916348959287
Fri 12:00:00,0.0,861.6979846436168,32.4393743109144,39.3693226377394,933.5066815922706
Fri 12:05:00,0.0,861.6979846436168,24.94456828894249,39.3693226377394,926.0118755702987
Fri 12:10:00,0.0,861.6979846436168,24.94456828894249,39.3693226377394,926.0118755702987
Fri 12:15:00,0.0,941.6979846436168,24.94456828894249,39.3693226377394,1006.0118755702987
Fri 12:20:00,0.0,1080.8992169857358,24.94456828894249,39.3693226377394,1145.2131079124176
Fri 12:25:00,0.0,1160.8992169857358,17.740828743528716,39.3693226377394,1218.0093683670038
Fri 12:30:00,0.0,1160.8992169857358,17.740828743528716,39.3693226377394,1218.0093683670038
Fri 12:35:00,0.0,1240.8992169857358,17.740828743528716,39.3693226377394,1298.0093683670038
Fri 12:40:00,0.0,1160.8992169857358,17.740828743528716,39.3693226377394,1218.0093683670038
